file,backend,precision,selected_threshold,selected_fidelity,selected_threshold_log2,forward_wall_s,forward_threshold,forward_unique_outcomes,forward_peak_rss_mb,estimated_per_shot_s,estimated_setup_s,state_setup_wall_s,state_setup_peak_rss_mb,sweep_fid_1,sweep_wall_1,sweep_rss_1,sweep_fid_2,sweep_wall_2,sweep_rss_2,sweep_fid_4,sweep_wall_4,sweep_rss_4,sweep_fid_8,sweep_wall_8,sweep_rss_8,sweep_fid_16,sweep_wall_16,sweep_rss_16,sweep_fid_32,sweep_wall_32,sweep_rss_32,sweep_fid_64,sweep_wall_64,sweep_rss_64,sweep_fid_128,sweep_wall_128,sweep_rss_128,sweep_fid_256,sweep_wall_256,sweep_rss_256,sweep_fid_512,sweep_wall_512,sweep_rss_512,sweep_min_fidelity,sweep_max_fidelity,n_sweep_rungs,fidelity_at_1,rungs_to_099,biggest_fid_jump,biggest_jump_rung,verify_p_return_zero,n_qubits,n_cbits,n_qregs,n_cregs,gate_cx_count,gate_cx_frac,gate_cz_count,gate_cz_frac,gate_cp_count,gate_cp_frac,gate_rzz_count,gate_rzz_frac,gate_rxx_count,gate_rxx_frac,gate_swap_count,gate_swap_frac,gate_ccx_count,gate_ccx_frac,gate_rccx_count,gate_rccx_frac,gate_cswap_count,gate_cswap_frac,gate_h_count,gate_h_frac,gate_x_count,gate_x_frac,gate_y_count,gate_y_frac,gate_z_count,gate_z_frac,gate_rx_count,gate_rx_frac,gate_ry_count,gate_ry_frac,gate_rz_count,gate_rz_frac,gate_p_count,gate_p_frac,gate_u_count,gate_u_frac,gate_u1_count,gate_u1_frac,gate_u2_count,gate_u2_frac,gate_u3_count,gate_u3_frac,gate_s_count,gate_s_frac,gate_sdg_count,gate_sdg_frac,gate_t_count,gate_t_frac,gate_tdg_count,gate_tdg_frac,gate_sx_count,gate_sx_frac,gate_sxdg_count,gate_sxdg_frac,gate_cu_count,gate_cu_frac,gate_cu1_count,gate_cu1_frac,gate_cu3_count,gate_cu3_frac,gate_cry_count,gate_cry_frac,gate_crx_count,gate_crx_frac,gate_crz_count,gate_crz_frac,gate_ch_count,gate_ch_frac,n_1q_gates,n_2q_gates,n_3q_gates,n_parameterized_gates,frac_2q,frac_3q,frac_parameterized,n_distinct_gate_types,total_gates,max_cut_pressure,mean_cut_pressure,std_cut_pressure,sum_cut_pressure,cut_pressure_entropy,n_active_cuts,cut_pressure_frac_active,edge_cutwidth_natural,entangling_cutwidth_natural,max_gate_span,mean_gate_span,std_gate_span,frac_nearest_neighbor,frac_long_range,circuit_depth,depth_per_qubit,gate_density,n_entangling_gates,n_entangling_layers,entangling_gate_ratio,graph_n_edges,graph_density,graph_n_components,graph_largest_component_frac,graph_avg_clustering,graph_avg_shortest_path,graph_diameter,graph_conductance_best_cut,graph_sparsity,graph_clustering_over_density,graph_max_degree,graph_mean_degree,graph_std_degree,graph_min_degree,graph_median_degree,graph_p25_degree,graph_p75_degree,graph_degree_entropy,graph_degeneracy,graph_arboricity,graph_treewidth_min_degree,graph_treewidth_min_fill,graph_bandwidth_natural,graph_bandwidth_heuristic,graph_bandwidth_min,graph_cutwidth_natural,graph_cutwidth_heuristic,graph_cutwidth_min,graph_linear_arrangement_natural,graph_linear_arrangement_heuristic,graph_linear_arrangement_min,graph_min_balanced_separator,graph_recursive_bisection_max_cut,graph_recursive_bisection_avg_cut,graph_max_wdegree,graph_mean_wdegree,graph_std_wdegree,graph_min_wdegree,graph_median_wdegree,graph_p25_wdegree,graph_p75_wdegree,graph_max_edge_weight,graph_mean_edge_weight,is_nearest_neighbor,is_star_topology,is_all_to_all,param_mean,param_std,param_min,param_max,param_n_unique,param_entropy,gates_per_qubit,entangling_gates_per_qubit,cut_pressure_per_qubit,log_total_gates,log_n_qubits,log_max_cut_pressure,predicted_family,true_family,is_gpu,is_double,log_forward_wall_s,log_setup_s,log_per_shot_s
dj_indep_qiskit_130.qasm,CPU,single,1,0.9999842644356818,0,435.80848079999987,1,1,428.8125,0.04356291607160716,0.1793200839283035,0.22288299999991068,418.27734375,0.9999842644356818,0.63948019999998,428.03515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999842644356818,0.9999842644356818,1,0.9999842644356818,0,0.0,1,1.0,130,129,1,1,129.0,0.3324742268041237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.36082474226804123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.30670103092783507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,129.0,0.0,119.0,0.3324742268041237,0.0,0.30670103092783507,3.0,388.0,129.0,65.0,37.23797345005051,8385.0,6.738054026260361,129,1.0,129.0,129.0,129.0,65.0,37.23797345005051,0.007751937984496124,0.751937984496124,131.0,1.0076923076923077,0.022783323546682326,129.0,129.0,0.3324742268041237,129.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.9846153846153847,11.183081050191308,1.0,1.0,1.0,1.0,4.505613627711627,1.0,0.0,1.0,1.0,129.0,129.0,129.0,129.0,129.0,129.0,8385.0,8385.0,8385.0,1.0,65.0,16.125,129.0,1.9846153846153847,11.183081050191308,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.5839962959276266,1.5707408637605487,0.0,3.141592653589793,2.0,0.999949060376349,2.9846153846153847,0.9923076923076923,0.9923076923076923,5.963579343618446,4.875197323201151,4.867534450455582,Deutsch_Jozsa,Deutsch_Jozsa,0.0,0.0,6.079494839993128,0.16493807234976368,0.042640739030062526
dj_indep_qiskit_130.qasm,GPU,double,1,1.0000000000005929,0,2473.6742729999996,1,1,849.078125,0.24654516883688363,8.222584631163363,8.469129800000246,835.0546875,1.0000000000005929,17.80705020000005,844.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000005929,1.0000000000005929,1,1.0000000000005929,0,0.0,1,1.0,130,129,1,1,129.0,0.3324742268041237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.36082474226804123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.30670103092783507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,129.0,0.0,119.0,0.3324742268041237,0.0,0.30670103092783507,3.0,388.0,129.0,65.0,37.23797345005051,8385.0,6.738054026260361,129,1.0,129.0,129.0,129.0,65.0,37.23797345005051,0.007751937984496124,0.751937984496124,131.0,1.0076923076923077,0.022783323546682326,129.0,129.0,0.3324742268041237,129.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.9846153846153847,11.183081050191308,1.0,1.0,1.0,1.0,4.505613627711627,1.0,0.0,1.0,1.0,129.0,129.0,129.0,129.0,129.0,129.0,8385.0,8385.0,8385.0,1.0,65.0,16.125,129.0,1.9846153846153847,11.183081050191308,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.5839962959276266,1.5707408637605487,0.0,3.141592653589793,2.0,0.999949060376349,2.9846153846153847,0.9923076923076923,0.9923076923076923,5.963579343618446,4.875197323201151,4.867534450455582,Deutsch_Jozsa,Deutsch_Jozsa,1.0,1.0,7.813864059473159,2.221655327043321,0.22037585985674418
dj_indep_qiskit_130.qasm,GPU,single,1,0.9999924898638415,0,508.9860284000006,1,1,483.234375,0.05016362569256938,7.349771474306742,7.399935099999311,468.3046875,0.9999924898638415,14.685917599999812,477.78125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999924898638415,0.9999924898638415,1,0.9999924898638415,0,0.0,1,1.0,130,129,1,1,129.0,0.3324742268041237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.36082474226804123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.30670103092783507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,129.0,0.0,119.0,0.3324742268041237,0.0,0.30670103092783507,3.0,388.0,129.0,65.0,37.23797345005051,8385.0,6.738054026260361,129,1.0,129.0,129.0,129.0,65.0,37.23797345005051,0.007751937984496124,0.751937984496124,131.0,1.0076923076923077,0.022783323546682326,129.0,129.0,0.3324742268041237,129.0,0.015384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,1.9846153846153847,11.183081050191308,1.0,1.0,1.0,1.0,4.505613627711627,1.0,0.0,1.0,1.0,129.0,129.0,129.0,129.0,129.0,129.0,8385.0,8385.0,8385.0,1.0,65.0,16.125,129.0,1.9846153846153847,11.183081050191308,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.5839962959276266,1.5707408637605487,0.0,3.141592653589793,2.0,0.999949060376349,2.9846153846153847,0.9923076923076923,0.9923076923076923,5.963579343618446,4.875197323201151,4.867534450455582,Deutsch_Jozsa,Deutsch_Jozsa,1.0,0.0,6.234383330048997,2.122234170141746,0.048945986021499834
dj_indep_qiskit_15.qasm,CPU,double,1,0.9999999999998832,0,27.689442199999803,1,1,425.93359375,0.002746760936093593,0.2218328390638764,0.22457959999997001,417.44140625,0.9999999999998832,0.2652975000000879,426.24609375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999998832,0.9999999999998832,1,0.9999999999998832,0,0.0,1,1.0,15,14,1,1,14.0,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,19.0,0.32558139534883723,0.0,0.4418604651162791,3.0,43.0,14.0,7.5,4.031128874149275,105.0,3.5737085990424116,14,1.0,14.0,14.0,14.0,7.5,4.031128874149275,0.07142857142857142,0.7857142857142857,16.0,1.0666666666666667,0.17916666666666667,14.0,14.0,0.32558139534883723,14.0,0.13333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,2.9036774610288023,1.0,0.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,105.0,105.0,105.0,1.0,7.0,3.5,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.653469817678839,1.5686191998625423,0.0,3.141592653589793,2.0,0.9980008838722996,2.8666666666666667,0.9333333333333333,0.9333333333333333,3.784189633918261,2.772588722239781,2.70805020110221,Deutsch_Jozsa,Deutsch_Jozsa,0.0,1.0,3.356529187489867,0.20035205848231535,0.002742995481899245
dj_indep_qiskit_15.qasm,CPU,single,1,0.9999979734431044,0,5.834394200000133,1,1,426.40625,0.0005617877187718824,0.2165170122813093,0.21707880000008117,417.9453125,0.9999979734431044,0.22376669999994192,426.1953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999979734431044,0.9999979734431044,1,0.9999979734431044,0,0.0,1,1.0,15,14,1,1,14.0,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,19.0,0.32558139534883723,0.0,0.4418604651162791,3.0,43.0,14.0,7.5,4.031128874149275,105.0,3.5737085990424116,14,1.0,14.0,14.0,14.0,7.5,4.031128874149275,0.07142857142857142,0.7857142857142857,16.0,1.0666666666666667,0.17916666666666667,14.0,14.0,0.32558139534883723,14.0,0.13333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,2.9036774610288023,1.0,0.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,105.0,105.0,105.0,1.0,7.0,3.5,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.653469817678839,1.5686191998625423,0.0,3.141592653589793,2.0,0.9980008838722996,2.8666666666666667,0.9333333333333333,0.9333333333333333,3.784189633918261,2.772588722239781,2.70805020110221,Deutsch_Jozsa,Deutsch_Jozsa,0.0,0.0,1.9219678342069153,0.19599186775632338,0.0005616299751275974
dj_indep_qiskit_15.qasm,GPU,double,1,1.0000000000000155,0,27.383448000000044,1,1,847.10546875,0.002716317311731175,0.22027488268829287,0.22299120000002404,834.09765625,1.0000000000000155,0.462892199999942,842.2265625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000155,1.0000000000000155,1,1.0000000000000155,0,0.0,1,1.0,15,14,1,1,14.0,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,19.0,0.32558139534883723,0.0,0.4418604651162791,3.0,43.0,14.0,7.5,4.031128874149275,105.0,3.5737085990424116,14,1.0,14.0,14.0,14.0,7.5,4.031128874149275,0.07142857142857142,0.7857142857142857,16.0,1.0666666666666667,0.17916666666666667,14.0,14.0,0.32558139534883723,14.0,0.13333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,2.9036774610288023,1.0,0.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,105.0,105.0,105.0,1.0,7.0,3.5,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.653469817678839,1.5686191998625423,0.0,3.141592653589793,2.0,0.9980008838722996,2.8666666666666667,0.9333333333333333,0.9333333333333333,3.784189633918261,2.772588722239781,2.70805020110221,Deutsch_Jozsa,Deutsch_Jozsa,1.0,1.0,3.345806158361965,0.19907614704477894,0.002712634788955095
dj_indep_qiskit_15.qasm,GPU,single,1,0.9999984502799326,0,6.379441999999926,1,1,480.73046875,0.0006145398939893925,0.23404306010600198,0.23465759999999136,467.390625,0.9999984502799326,0.30865849999986494,475.45703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999984502799326,0.9999984502799326,1,0.9999984502799326,0,0.0,1,1.0,15,14,1,1,14.0,0.32558139534883723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.23255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,0.0,19.0,0.32558139534883723,0.0,0.4418604651162791,3.0,43.0,14.0,7.5,4.031128874149275,105.0,3.5737085990424116,14,1.0,14.0,14.0,14.0,7.5,4.031128874149275,0.07142857142857142,0.7857142857142857,16.0,1.0666666666666667,0.17916666666666667,14.0,14.0,0.32558139534883723,14.0,0.13333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,2.9036774610288023,1.0,0.0,1.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,105.0,105.0,105.0,1.0,7.0,3.5,14.0,1.8666666666666667,3.2427697352040825,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.653469817678839,1.5686191998625423,0.0,3.141592653589793,2.0,0.9980008838722996,2.8666666666666667,0.9333333333333333,0.9333333333333333,3.784189633918261,2.772588722239781,2.70805020110221,Deutsch_Jozsa,Deutsch_Jozsa,1.0,0.0,1.9986980259977118,0.21029581961182972,0.0006143511416753327
dj_indep_qiskit_30.qasm,CPU,double,1,0.9999999999995062,0,140.22691629999986,1,1,426.12109375,0.014001348434843467,0.21343195156518624,0.2274333000000297,417.6640625,0.9999999999995062,0.42782800000009047,426.3359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999999999995062,0.9999999999995062,1,0.9999999999995062,0,0.0,1,1.0,30,29,1,1,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,29.0,0.0,29.0,0.32954545454545453,0.0,0.32954545454545453,3.0,88.0,29.0,15.0,8.366600265340756,435.0,4.602437541274559,29,1.0,29.0,29.0,29.0,15.0,8.366600265340756,0.034482758620689655,0.7586206896551724,31.0,1.0333333333333334,0.09462365591397849,29.0,29.0,0.32954545454545453,29.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,3.428990497563787,1.0,0.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,435.0,435.0,435.0,1.0,15.0,5.8,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.624961717374031,1.5698621629734724,0.0,3.141592653589793,2.0,0.9991421039919088,2.933333333333333,0.9666666666666667,0.9666666666666667,4.48863636973214,3.4339872044851463,3.4011973816621555,Deutsch_Jozsa,Deutsch_Jozsa,0.0,1.0,4.950367932246544,0.19345266844011608,0.013904234985507084
dj_indep_qiskit_30.qasm,CPU,single,1,0.9999961853063724,0,22.73204769999984,1,1,426.25390625,0.0022506430643064214,0.22561705693562698,0.2278676999999334,417.80078125,0.9999961853063724,0.23566930000015418,426.3828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999961853063724,0.9999961853063724,1,0.9999961853063724,0,0.0,1,1.0,30,29,1,1,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,29.0,0.0,29.0,0.32954545454545453,0.0,0.32954545454545453,3.0,88.0,29.0,15.0,8.366600265340756,435.0,4.602437541274559,29,1.0,29.0,29.0,29.0,15.0,8.366600265340756,0.034482758620689655,0.7586206896551724,31.0,1.0333333333333334,0.09462365591397849,29.0,29.0,0.32954545454545453,29.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,3.428990497563787,1.0,0.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,435.0,435.0,435.0,1.0,15.0,5.8,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.624961717374031,1.5698621629734724,0.0,3.141592653589793,2.0,0.9991421039919088,2.933333333333333,0.9666666666666667,0.9666666666666667,4.48863636973214,3.4339872044851463,3.4011973816621555,Deutsch_Jozsa,Deutsch_Jozsa,0.0,0.0,3.166826358338749,0.20344443711983567,0.0022481141609333828
dj_indep_qiskit_30.qasm,GPU,double,1,1.0000000000000129,0,124.94764359999999,1,1,847.02734375,0.012444304260426035,0.5046009957396373,0.5170453000000634,833.8515625,1.0000000000000129,1.2443797000000814,842.56640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0000000000000129,1.0000000000000129,1,1.0000000000000129,0,0.0,1,1.0,30,29,1,1,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,29.0,0.0,29.0,0.32954545454545453,0.0,0.32954545454545453,3.0,88.0,29.0,15.0,8.366600265340756,435.0,4.602437541274559,29,1.0,29.0,29.0,29.0,15.0,8.366600265340756,0.034482758620689655,0.7586206896551724,31.0,1.0333333333333334,0.09462365591397849,29.0,29.0,0.32954545454545453,29.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,3.428990497563787,1.0,0.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,435.0,435.0,435.0,1.0,15.0,5.8,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.624961717374031,1.5698621629734724,0.0,3.141592653589793,2.0,0.9991421039919088,2.933333333333333,0.9666666666666667,0.9666666666666667,4.48863636973214,3.4339872044851463,3.4011973816621555,Deutsch_Jozsa,Deutsch_Jozsa,1.0,1.0,4.835866293612091,0.40852774394067953,0.012367510347703224
dj_indep_qiskit_30.qasm,GPU,single,1,0.9999983310715133,0,23.175904299999956,1,1,481.5,0.0022755770277027624,0.4201340229723345,0.42240960000003724,467.68359375,0.9999983310715133,0.9117834999999559,476.14453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999983310715133,0.9999983310715133,1,0.9999983310715133,0,0.0,1,1.0,30,29,1,1,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.3409090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.32954545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,29.0,0.0,29.0,0.32954545454545453,0.0,0.32954545454545453,3.0,88.0,29.0,15.0,8.366600265340756,435.0,4.602437541274559,29,1.0,29.0,29.0,29.0,15.0,8.366600265340756,0.034482758620689655,0.7586206896551724,31.0,1.0333333333333334,0.09462365591397849,29.0,29.0,0.32954545454545453,29.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,3.428990497563787,1.0,0.0,1.0,1.0,29.0,29.0,29.0,29.0,29.0,29.0,435.0,435.0,435.0,1.0,15.0,5.8,29.0,1.9333333333333333,5.026153819992204,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.624961717374031,1.5698621629734724,0.0,3.141592653589793,2.0,0.9991421039919088,2.933333333333333,0.9666666666666667,0.9666666666666667,4.48863636973214,3.4339872044851463,3.4011973816621555,Deutsch_Jozsa,Deutsch_Jozsa,1.0,0.0,3.185356447051336,0.3507512495343167,0.002272991823443063
ghz_indep_qiskit_100.qasm,CPU,double,2,1.0,1,31.991855699999633,2,2,429.50390625,0.003177785388538839,0.21400181461124237,0.2171795999997812,418.078125,0.5000000000000001,0.30128910000030373,426.859375,1.0,0.2988596999998663,426.8046875,,,,,,,,,,,,,,,,,,,,,,,,,0.5000000000000001,1.0,2,0.5000000000000001,1,0.4999999999999999,2,1.0,100,100,1,1,99.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.99,0.0,0.0,2.0,100.0,1.0,1.0,0.0,99.0,6.62935662007961,99,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,100.0,1.0,0.01,99.0,1.0,0.99,99.0,0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.98,0.13999999999999999,1.0,2.0,2.0,2.0,6.639457630180621,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0,99.0,99.0,11.0,9.0,1.0421052631578946,2.0,1.98,0.13999999999999999,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.01,4.61512051684126,4.61512051684126,0.6931471805599453,GHZ,GHZ,0.0,1.0,3.4962607340373886,0.19392218737362135,0.003172746899886213
